run_id,steps,wall_us,ops,solver_us,pivots,solver_work,exact_pivots,exact_work,comparisons,flips_drawn,flips_refused,certified,certificate_failures,false_witnesses,cost_units,run_units,conceded
600,90,891,7120,125,26,2986,36,4324,41,20,9,0,0,0,0,90,
601,185,1143,8899,102,21,2276,26,2453,44,16,13,0,0,0,0,185,
602,140,1225,9370,170,38,6844,46,4669,57,30,19,0,0,0,0,140,
603,138,1109,8710,121,21,2342,28,3659,46,25,22,0,0,0,0,138,
604,87,770,6266,65,12,1292,13,1539,31,18,16,0,0,0,0,87,
605,131,1304,9681,185,43,7360,49,7179,65,35,22,0,0,0,0,131,
606,140,1304,9912,175,45,5459,47,5464,68,28,17,0,0,0,0,140,
607,174,1149,9277,115,16,3161,24,4827,41,14,12,0,0,0,0,174,
608,143,1430,9229,272,49,8357,66,12297,73,24,14,0,0,0,0,143,
609,130,794,7158,66,14,1496,17,1946,31,17,15,0,0,0,0,130,
610,128,1292,9362,171,38,6293,46,6087,62,34,21,0,0,0,0,128,
611,107,927,6912,125,28,3693,30,4074,40,24,15,0,0,0,0,107,
612,144,1543,10050,310,44,7189,82,19992,70,44,37,0,0,0,0,144,
613,110,1013,7848,112,28,2050,36,2362,46,24,18,0,0,0,0,110,
614,131,942,7910,94,29,2084,29,2063,37,21,14,0,0,0,0,131,
615,107,824,6965,80,22,1990,26,2037,32,11,5,0,0,0,0,107,
616,134,806,7320,70,17,1524,25,1862,29,17,14,0,0,0,0,134,
617,292,3114,20196,797,117,51599,150,77380,146,72,44,0,0,0,0,292,
618,169,1614,10474,317,62,12870,81,13291,72,41,30,0,0,0,0,169,
619,101,881,6841,100,24,1890,29,2860,37,21,17,0,0,0,0,101,
620,93,800,6467,72,12,2119,14,1854,34,16,13,0,0,0,0,93,
621,230,2384,14943,458,79,19537,104,26536,107,50,32,0,0,0,0,230,
622,92,693,5746,60,14,1082,20,1326,23,10,8,0,0,0,0,92,
623,264,2174,15625,452,79,14541,121,28403,111,51,31,0,0,0,0,264,
624,71,667,4832,68,13,1264,17,1816,25,10,8,0,0,0,0,71,
625,198,2208,13197,485,78,19651,100,28699,95,47,23,0,0,0,0,198,
626,196,2118,13672,398,79,16587,95,19045,101,39,22,0,0,0,0,196,
627,138,1099,7877,150,35,4397,46,4341,42,23,11,0,0,0,0,138,
628,126,1134,9026,141,33,4921,41,5096,54,25,19,0,0,0,0,126,
629,81,628,5473,47,11,965,13,1088,24,13,12,0,0,0,0,81,
630,247,2822,16314,635,95,33678,133,40102,136,68,38,0,0,0,0,247,
631,235,2835,16338,656,121,26224,170,38216,145,81,40,0,0,0,0,235,
632,551,9661,39580,4196,299,208615,412,309157,383,201,89,0,0,0,0,551,
633,577,10241,38852,5064,264,338179,331,408517,336,167,80,0,0,0,0,577,
634,394,16739,25297,2297,4283,199457,218,102247,216,127,62,0,0,0,0,394,limit
635,141,1535,10552,236,34,7481,45,10306,67,27,19,0,0,0,0,141,
636,336,3817,23346,847,163,29973,220,41288,204,111,51,0,0,0,0,336,
637,93,971,6980,107,21,1741,29,2294,39,20,16,0,0,0,0,93,
638,206,1880,13808,332,74,12039,100,16561,87,46,28,0,0,0,0,206,
639,184,1872,12887,319,74,10665,92,13900,99,38,23,0,0,0,0,184,
640,3000,30351,93523,3881,4363,224410,343,180474,308,164,71,0,0,0,0,3000,limit
641,251,2573,16210,446,74,21792,113,17949,117,61,46,0,0,0,0,251,
642,3000,69317,111432,10106,4795,1.605128e+06,849,1.116738e+06,715,359,165,0,0,0,0,3000,limit
643,329,4202,23041,1063,145,58287,191,69298,207,99,56,0,0,0,0,329,
644,503,9731,36893,4769,234,234257,310,300993,341,163,79,0,0,1,0,503,
