run_id,steps,wall_us,ops,solver_us,pivots,solver_work,exact_pivots,exact_work,comparisons,flips_drawn,flips_refused,certified,certificate_failures,false_witnesses,cost_units,run_units,left_to_concrete,conceded
185,3000,159150,144102,11173,1262,3.933922e+06,1045,3.933922e+06,1195,590,268,322,0,0,16773.590819999998,3746.652,305,cap
186,295,3535,18867,612,101,31656,86,26070,137,70,45,25,0,0,251.47717999999998,490.542,0,
187,107,1097,7238,159,43,3857,32,3415,44,20,12,8,0,0,70.28970999999999,188.188,0,
188,182,2027,12970,368,99,22120,73,13364,106,56,37,19,0,0,191.15992,337.21999999999997,0,
189,100,936,6623,82,22,2037,17,1583,35,18,15,3,0,0,36.314949999999996,172.19799999999998,0,
190,345,4625,24855,1085,220,95886,177,56777,241,128,58,70,0,2,567.85899,646.23,0,
191,75,782,5004,71,21,1534,17,1108,23,12,8,4,0,0,33.993159999999996,130.10399999999998,0,
192,391,5008,27993,1168,244,99432,186,79054,251,114,51,63,0,0,652.29778,727.818,0,
193,124,1107,7078,159,45,6295,29,2702,38,15,11,4,0,0,68.85936,184.028,0,
194,83,755,5476,70,20,1901,16,1253,28,14,11,3,0,0,33.19857,142.376,0,
195,468,6620,31581,2374,252,206374,184,169774,271,145,84,61,0,2,1018.6549399999999,821.106,0,
196,278,3570,20293,750,169,43229,122,29001,186,83,37,46,0,0,346.09385,527.6179999999999,0,
197,3000,120129,123064,25950,904,2.275543e+06,732,2.096234e+06,789,377,170,207,0,1,9458.41216,3199.6639999999998,451,overflow
198,3000,219854,168240,17220,1775,5.24502e+06,1432,5.148222e+06,1613,830,328,502,0,3,22197.33246,4374.24,119,cap
199,434,6392,28375,1890,294,158580,231,115198,271,139,66,73,2,0,891.9511399999999,737.75,0,
200,143,924,6445,93,23,2089,19,1384,28,10,6,4,0,0,38.591939999999994,167.57,0,
201,117,850,6552,69,16,1259,14,1212,30,11,9,2,0,0,28.15718,170.352,0,
202,268,3144,18625,645,135,49074,105,44226,149,74,37,37,0,0,357.5367,484.25,0,
203,250,2744,16831,544,135,29768,118,30742,154,69,30,39,0,0,313.98269999999997,437.606,0,
204,273,2967,19233,533,148,34526,111,30673,152,79,44,35,0,0,317.73267,500.058,0,
205,318,3713,21851,806,183,50755,146,44076,202,91,45,46,0,0,428.44777999999997,568.126,0,
206,331,4352,23713,1003,207,89638,156,58357,225,112,53,59,0,0,534.6847499999999,616.538,0,
207,3000,278983,146445,24297,1615,3.833631e+06,1207,3.817334e+06,1314,657,271,386,0,0,16700.768,3807.5699999999997,216,cap
208,166,2374,12289,465,78,9396,63,7719,84,45,31,14,0,0,139.94025,319.514,0,
209,253,3141,18397,708,122,79315,94,40872,147,76,33,43,0,0,365.74305999999996,478.322,0,
210,124,1372,8908,182,41,4581,37,4769,64,31,18,13,0,0,79.39705,231.60799999999998,0,
211,121,1188,8276,148,44,4674,31,3785,50,30,19,11,0,0,71.57587,215.176,0,
212,3000,276058,173582,18267,1873,5.524582e+06,1512,5.577384e+06,1720,837,313,524,0,17,23793.25368,4513.132,76,cap
213,163,2331,11949,387,74,15297,55,10229,86,49,27,22,0,0,142.54872999999998,310.674,0,
214,84,836,5785,96,25,1834,18,1640,30,12,8,4,0,0,38.79232,150.41,0,
215,262,3282,18421,827,164,65737,111,28737,155,73,40,33,0,0,357.13397,478.94599999999997,0,
216,363,4773,25688,1240,226,125604,169,84454,246,127,73,54,0,0,669.55074,667.8879999999999,0,
217,137,1209,7828,133,39,4592,33,3969,42,24,18,6,0,0,71.82803,203.528,0,
218,271,3118,18278,738,183,61451,131,29594,158,67,37,30,0,0,386.03139999999996,475.22799999999995,0,
219,294,3149,19997,650,148,43210,117,35415,177,96,56,40,0,0,347.23124999999993,519.922,0,
220,64,620,4154,50,13,880,10,698,18,7,6,1,0,0,20.401139999999998,108.00399999999999,0,
221,117,1161,8435,165,41,5804,30,4713,48,19,10,9,0,0,72.78291,219.31,0,
222,204,1325,10185,170,44,4756,36,3769,54,30,19,11,0,0,77.28054999999999,264.81,0,
223,349,3518,21412,635,146,37476,115,27692,182,77,37,40,0,0,316.93564,556.712,0,
224,147,1517,10266,241,72,8309,64,7031,80,41,19,22,0,0,135.10415,266.916,0,
225,3000,370200,169135,30196,1764,4.784936e+06,1396,4.784808e+06,1567,787,315,472,0,2,20652.70552,4397.51,122,cap
226,3000,187156,153117,15263,1728,4.290142e+06,1393,4.306793e+06,1430,729,291,438,0,3,18791.03515,3981.042,213,cap
227,3000,382610,150751,35746,1698,4.46181e+06,1350,4.462874e+06,1431,689,271,418,0,6,19341.13642,3919.526,140,cap
228,259,2310,13696,350,71,17915,51,7716,70,31,17,14,0,0,133.07178,356.096,0,
229,309,3906,23109,874,198,47804,152,34425,218,95,38,57,0,0,413.54847,600.834,0,
230,458,6232,30758,2141,251,147383,186,112488,267,129,68,61,0,0,800.1643799999999,799.708,0,
231,152,1291,8263,179,31,3765,27,2453,43,22,13,9,0,0,56.25309,214.838,0,
232,95,916,6137,73,22,1896,16,1776,29,13,11,2,0,0,35.526160000000004,159.56199999999998,0,
233,112,874,7030,77,29,2582,22,2388,36,15,9,6,0,0,48.078199999999995,182.78,0,
234,92,754,5838,60,20,2282,16,1790,28,14,13,1,0,0,35.06046,151.78799999999998,0,
235,75,569,4155,43,12,724,10,681,16,4,3,1,0,0,19.69335,108.03,0,
236,159,1285,9147,148,46,4859,41,4233,50,36,23,13,0,0,85.23041,237.822,0,
237,79,722,5639,49,17,1508,12,1291,27,15,13,2,0,0,26.877769999999998,146.614,0,
238,191,2073,13164,392,105,21137,79,12621,103,51,29,22,0,0,197.69989,342.264,0,
239,3000,196265,133662,13793,1351,3.181743e+06,1067,3.181743e+06,1095,540,215,325,0,1,13975.27983,3475.212,318,cap
240,333,4852,24477,1279,181,129218,144,89861,200,93,55,38,0,0,638.2306699999999,636.4019999999999,0,
241,133,1227,8558,131,28,2958,23,2598,41,21,14,7,0,0,49.725179999999995,222.50799999999998,0,
242,89,722,5653,63,13,1496,11,862,26,15,13,2,0,0,22.68934,146.97799999999998,0,
243,205,5133,12374,1795,4194,359961,67,11503,81,43,28,15,1,1,2539.64287,321.724,21,limit
244,89,825,5731,75,15,1360,12,1070,28,17,15,2,0,0,25.163899999999998,149.006,0,
245,118,1122,7414,145,42,5279,28,3193,49,24,17,7,0,0,66.38480999999999,192.76399999999998,0,
246,181,1902,13176,349,80,19173,66,17746,91,47,31,16,0,1,182.19611999999998,342.57599999999996,0,
247,238,2427,15876,411,95,25910,81,27368,119,62,40,22,0,0,239.58664,412.77599999999995,0,
248,367,4074,24242,1006,214,123730,146,95523,191,96,54,42,1,0,664.71289,630.2919999999999,0,
249,285,2568,16010,442,108,22088,96,20368,117,42,21,21,0,0,239.84367999999998,416.26,0,
250,120,1010,7880,109,35,3062,28,2303,38,18,10,8,0,0,58.07505,204.88,0,
251,3000,220275,134829,21596,1384,3.047791e+06,1078,3.16153e+06,1003,529,251,278,0,2,13792.29328,3505.5539999999996,339,cap
252,3000,41378,184222,15144,1905,2.507935e+06,1489,4.0087e+06,1821,934,403,531,1,4,16097.309299999999,4789.772,0,
253,106,1361,8281,200,44,5718,39,5664,53,26,10,16,0,0,86.78956,215.30599999999998,0,
254,151,1254,8845,136,34,4450,28,4409,51,19,15,4,0,0,64.77266999999999,229.97,0,
255,171,1763,11381,254,66,9755,60,10180,73,37,23,14,0,0,137.6983,295.906,0,
256,126,1328,9548,210,57,7615,51,7728,72,35,13,22,0,0,114.24334,248.248,0,
257,117,1255,8341,188,45,6571,35,4181,55,35,21,14,0,0,79.85481,216.86599999999999,0,
258,348,4519,22675,1526,167,97441,138,94011,169,92,53,39,0,0,598.16231,589.55,0,
259,157,1488,10775,272,64,11423,55,8888,74,40,19,21,0,0,129.66057999999998,280.15,0,
260,82,722,6240,48,5,1295,5,1295,34,15,14,1,0,0,12.978950000000001,162.23999999999998,0,
261,168,1242,10058,152,44,5025,31,4669,64,35,22,13,0,0,74.31497,261.508,0,
262,178,2135,12311,425,96,23928,79,19009,109,56,32,24,0,0,213.48271,320.086,0,
263,108,1068,8123,142,39,3892,32,3580,49,24,14,10,0,0,68.84896,211.19799999999998,0,
264,385,15685,25361,4790,4279,300155,147,103569,201,101,60,41,1,0,2842.3203700000004,659.386,0,limit
265,192,2136,13407,410,84,20901,71,19083,99,45,22,23,0,0,195.31747,348.582,0,
266,121,1128,8320,132,40,4470,31,3392,51,23,13,10,0,0,68.38555999999998,216.32,0,
267,71,612,4754,45,11,1259,9,1217,25,12,11,1,0,0,20.125329999999998,123.604,0,
268,122,790,7233,56,10,1350,9,1310,30,8,7,1,0,0,19.998299999999997,188.058,0,
269,170,1906,13589,301,85,13625,70,11600,104,54,24,30,0,0,166.4005,353.31399999999996,0,
270,150,1642,11576,251,71,8449,58,9433,84,44,24,20,0,0,134.32761,300.976,0,
271,78,693,6109,46,11,1040,9,1016,30,18,16,2,0,0,19.338279999999997,158.834,0,
272,77,674,5523,54,12,1468,10,1250,28,12,9,3,0,0,22.06774,143.59799999999998,0,
273,118,1170,8139,193,61,6426,49,5949,57,28,11,17,0,0,107.81755,211.614,0,
274,104,881,6924,89,25,2174,23,2078,43,21,15,6,0,0,45.995459999999994,180.024,0,
275,94,983,7832,114,34,4047,29,3896,53,35,18,17,0,0,64.07794,203.63199999999998,0,
276,217,2131,14088,374,92,22624,73,14644,112,59,28,31,0,0,191.76804,366.288,0,
