run_id,steps,wall_us,ops,solver_us,pivots,solver_work,exact_pivots,exact_work,comparisons,flips_drawn,flips_refused,certified,certificate_failures,false_witnesses,cost_units,run_units,left_to_concrete,conceded
191,93,563,5483,6,10,475,0,0,3,2,0,0,0,0,12.549249999999999,142.558,0,
192,85,514,5022,4,6,298,0,0,1,0,0,0,0,0,7.563739999999999,130.572,0,
193,118,710,6976,14,21,1134,0,0,6,4,0,0,0,0,26.712419999999998,181.376,0,
194,78,452,4154,2,2,166,0,0,3,0,0,0,0,0,2.69658,108.00399999999999,0,
195,174,922,9796,11,23,1218,0,0,4,1,0,0,0,0,29.19334,254.696,0,
196,93,563,5409,3,15,550,0,0,2,0,0,0,0,0,18.3965,140.634,0,
197,100,563,5548,6,7,331,0,0,3,1,0,0,0,0,8.780529999999999,144.248,0,
198,145,773,8567,20,15,846,0,0,8,5,1,0,0,0,19.174979999999998,222.742,0,
199,96,607,6342,4,9,638,0,0,1,1,0,0,0,0,11.847939999999998,164.892,0,
200,130,690,7648,4,12,756,0,0,4,1,0,0,0,0,15.548279999999998,198.84799999999998,0,
201,106,565,5605,4,9,401,0,0,2,0,0,0,0,0,11.224629999999998,145.73,0,
202,165,839,9672,8,9,741,0,0,4,3,1,0,0,0,12.118829999999999,251.47199999999998,0,
203,173,893,10073,6,28,1128,0,0,4,0,0,0,0,0,34.60664,261.89799999999997,0,
204,162,774,8326,8,14,487,0,0,3,3,1,0,0,0,17.10081,216.476,0,
205,206,988,10343,9,15,1249,0,0,5,1,0,0,0,0,20.23487,268.918,0,
206,149,912,9283,21,19,1143,0,0,6,3,2,0,0,0,24.47609,241.35799999999998,0,
207,91,566,4728,9,18,658,0,0,3,0,0,0,0,0,22.070539999999998,122.928,0,
208,97,598,5845,9,13,627,0,0,4,1,0,0,0,0,16.33901,151.97,0,
209,58,386,3586,6,7,200,0,0,3,2,0,0,0,0,8.436,93.23599999999999,0,
210,93,552,6277,5,10,370,0,0,1,1,0,0,0,0,12.2731,163.202,0,
211,100,625,5890,10,20,1015,0,0,2,1,0,0,0,0,25.26945,153.14,0,
212,185,992,11281,7,18,1224,0,0,4,2,0,0,0,0,23.559119999999997,293.306,0,
213,205,1238,12262,13,51,2497,0,0,3,1,0,0,0,0,64.19711,318.812,0,
214,121,555,5845,5,3,146,0,0,3,2,1,0,0,0,3.77398,151.97,0,
215,108,613,6799,6,12,510,0,0,4,1,0,0,0,0,14.901299999999999,176.774,0,
216,66,407,3889,3,2,112,0,0,2,0,0,0,0,0,2.55456,101.11399999999999,0,
217,147,698,6984,6,15,889,0,0,3,1,0,0,0,0,19.288069999999998,181.584,0,
218,122,618,6298,6,16,600,0,0,2,1,0,0,0,0,19.657999999999998,163.748,0,
219,191,796,8119,9,14,606,0,0,1,1,0,0,0,0,17.41378,211.094,0,
220,138,829,8055,15,32,1552,0,0,4,2,1,0,0,0,40.24176,209.42999999999998,0,
221,252,1362,12960,42,42,2722,0,0,6,3,1,0,0,0,54.61885999999999,336.96,0,
222,67,471,3790,9,5,225,0,0,2,1,0,0,0,0,6.24175,98.53999999999999,0,
223,139,792,7894,14,24,1165,0,0,2,0,0,0,0,0,30.183949999999996,205.244,0,
224,154,863,9181,17,13,915,0,0,8,5,2,0,0,0,17.096449999999997,238.706,0,
225,222,1222,13214,14,39,1962,0,0,7,2,0,0,0,0,49.230059999999995,343.56399999999996,0,
226,115,699,6745,8,17,941,0,0,4,1,0,0,0,0,21.684829999999998,175.37,0,
227,134,638,6474,4,6,328,0,0,1,0,0,0,0,0,7.642639999999999,168.32399999999998,0,
228,100,619,6541,5,7,463,0,0,5,1,0,0,0,0,9.12769,170.066,0,
229,63,437,4778,3,4,108,0,0,2,1,0,0,0,0,4.80404,124.228,0,
230,138,751,8421,8,18,790,0,0,3,1,0,0,0,0,22.417699999999996,218.946,0,
231,129,567,6021,4,5,157,0,0,0,0,0,0,0,0,6.06291,156.546,0,
232,129,679,7940,8,8,529,0,0,5,2,0,0,0,0,10.43127,206.44,0,
