run_id,steps,wall_us,ops,solver_us,pivots,solver_work,exact_pivots,exact_work,comparisons,flips_drawn,flips_refused,certified,certificate_failures,false_witnesses,cost_units,run_units,left_to_concrete,conceded
198,3000,12917,148765,909,1252,282930,0,0,343,195,103,0,0,0,2158.8659,3867.89,0,
199,369,2313,22920,162,157,26861,0,0,66,33,16,0,0,0,248.05443,595.92,0,
200,200,885,9865,34,37,2546,0,0,12,6,4,0,0,0,48.505979999999994,256.49,0,
201,88,435,4103,6,4,98,0,0,2,0,0,0,0,0,4.77774,106.678,0,
202,166,876,10888,23,37,2313,0,0,6,4,2,0,0,0,47.89319,283.08799999999997,0,
203,230,1145,13842,37,58,3632,0,0,12,8,4,0,0,0,75.09215999999999,359.892,0,
204,274,1428,15822,107,98,15807,0,0,30,12,7,0,0,0,152.31241,411.37199999999996,0,
205,345,1863,20109,108,126,14381,0,0,51,26,13,0,0,0,180.20202999999998,522.834,0,
206,320,1909,19384,120,128,18348,0,0,52,27,18,0,0,0,192.89524,503.984,0,
207,165,963,10353,50,65,4233,0,0,19,12,8,0,0,0,84.58278999999999,269.178,0,
208,210,1126,12767,51,74,4483,0,0,29,14,9,0,0,0,95.41028999999999,331.942,0,
209,161,827,10321,25,39,2301,0,0,9,7,2,0,0,0,50.121629999999996,268.346,0,
210,127,693,8226,17,31,1109,0,0,7,4,2,0,0,0,37.94667,213.87599999999998,0,
211,87,473,4460,7,17,388,0,0,4,1,1,0,0,0,20.230439999999998,115.96,0,
212,3000,13079,149237,1046,1240,302172,0,0,343,185,89,0,0,0,2195.91236,3880.162,0,
213,144,999,9215,64,49,2447,0,0,15,8,3,0,0,0,61.805609999999994,239.58999999999997,0,
214,84,493,5329,10,16,368,0,0,3,3,2,0,0,0,19.047839999999997,138.554,0,
215,444,2398,24934,198,184,23588,0,0,74,35,17,0,0,0,269.95644,648.284,0,
216,319,1866,19537,150,138,23290,0,0,51,26,16,0,0,0,217.1927,507.962,0,
217,121,591,5860,10,18,469,0,0,4,2,1,0,0,0,21.573469999999997,152.35999999999999,0,
218,284,1634,16895,130,119,16626,0,0,48,21,13,0,0,0,178.19638,439.27,0,
219,276,1487,15599,74,95,8633,0,0,31,14,6,0,0,0,130.05479,405.57399999999996,0,
220,68,441,4297,8,10,182,0,0,2,1,0,0,0,0,11.778659999999999,111.722,0,
221,213,1128,12378,42,62,4590,0,0,23,12,7,0,0,0,82.1317,321.828,0,
222,158,518,5994,3,6,156,0,0,2,0,0,0,0,0,7.19028,155.844,0,
223,336,1511,18511,39,74,4717,0,0,22,9,7,0,0,0,96.02570999999999,481.286,0,
224,147,795,9010,31,49,2165,0,0,14,8,4,0,0,0,61.06395,234.26,0,
225,3000,16669,151107,3630,1429,1.172497e+06,0,0,520,265,137,0,0,0,4698.43711,3928.7819999999997,0,
226,3000,14004,144571,1517,1466,475378,0,0,473,236,130,0,0,0,2906.8241399999997,3758.846,0,
227,3000,15674,150327,2604,1286,821683,0,0,422,215,116,0,0,0,3614.2062899999996,3908.502,0,
228,188,1108,10020,39,62,2847,0,0,22,8,6,0,0,0,77.54760999999999,260.52,0,
229,324,1856,20612,130,112,20855,0,0,35,17,6,0,0,0,181.40865,535.9119999999999,0,
230,351,1977,21627,146,146,21662,0,0,48,31,18,0,0,0,221.95105999999998,562.302,0,
231,128,528,6213,7,8,142,0,0,1,1,0,0,0,0,9.413459999999999,161.53799999999998,0,
232,143,805,8788,33,43,2579,0,0,14,5,3,0,0,0,55.372769999999996,228.488,0,
233,102,515,5763,9,19,497,0,0,4,2,1,0,0,0,22.77711,149.838,0,
234,160,924,9557,98,64,11475,0,0,16,9,5,0,0,0,102.49924999999999,248.482,0,
235,75,417,3904,7,9,180,0,0,2,0,0,0,0,0,10.643399999999998,101.50399999999999,0,
236,3000,19820,180174,4191,1551,1.187646e+06,0,0,614,311,171,0,0,0,4876.13898,4684.523999999999,0,
237,97,629,5871,11,16,454,0,0,3,0,0,0,0,0,19.27402,152.646,0,
238,236,1453,13630,121,99,11606,0,0,32,18,11,0,0,0,142.39378,354.38,0,
239,3000,16155,151868,3360,1507,1.141688e+06,0,0,590,300,141,0,0,0,4705.54944,3948.5679999999998,0,
240,297,1750,17950,118,118,13659,0,0,50,21,11,0,0,0,169.26316999999997,466.7,0,
241,117,614,6360,16,25,922,0,0,6,2,1,0,0,0,30.674859999999995,165.35999999999999,0,
242,82,422,4289,5,7,120,0,0,2,0,0,0,0,0,8.2256,111.514,0,
243,205,1330,12224,121,97,12630,0,0,33,19,11,0,0,0,142.8269,317.824,0,
244,90,475,5447,6,9,215,0,0,1,0,0,0,0,0,10.735449999999998,141.62199999999999,0,
245,117,677,6637,35,38,2033,0,0,11,5,3,0,0,0,48.286789999999996,172.56199999999998,0,
246,227,1139,13398,36,61,3176,0,0,22,9,6,0,0,0,77.28287999999999,348.34799999999996,0,
247,196,1015,12663,25,49,2791,0,0,9,6,2,0,0,0,62.71033,329.238,0,
248,255,1545,16019,123,107,15266,0,0,33,20,10,0,0,0,161.05957999999998,416.49399999999997,0,
249,133,715,7617,32,40,1921,0,0,12,5,2,0,0,0,50.25223,198.042,0,
250,119,607,7188,12,18,508,0,0,4,2,1,0,0,0,21.676039999999997,186.888,0,
251,3000,15319,153340,2029,1200,602381,0,0,376,184,94,0,0,0,2940.26203,3986.8399999999997,0,
252,3000,12311,156848,449,974,139539,0,0,216,96,56,0,0,0,1467.60757,4078.048,0,
253,193,1165,13179,66,49,2672,0,0,12,8,4,0,0,0,62.39736,342.654,0,
254,196,1010,10747,59,56,4167,0,0,18,12,6,0,0,0,74.23921,279.42199999999997,0,
255,133,733,8533,14,32,1307,0,0,9,3,2,0,0,0,39.597409999999996,221.85799999999998,0,
256,133,716,9349,7,22,860,0,0,4,2,1,0,0,0,27.1218,243.07399999999998,0,
257,127,742,7670,15,26,997,0,0,6,2,2,0,0,0,32.002109999999995,199.42,0,
258,499,2725,26019,316,207,45388,0,0,94,41,23,0,0,0,353.28044,676.4939999999999,0,
259,162,853,9965,42,45,3485,0,0,14,8,5,0,0,0,60.01554999999999,259.09,0,
260,76,431,5050,4,7,148,0,0,3,0,0,0,0,0,8.29924,131.29999999999998,0,
261,138,557,7064,5,13,311,0,0,3,1,0,0,0,0,15.507929999999998,183.664,0,
262,88,487,5434,12,19,549,0,0,5,2,1,0,0,0,22.91387,141.284,0,
263,88,494,6076,6,14,343,0,0,3,2,1,0,0,0,16.722089999999998,157.976,0,
264,149,837,8158,53,70,4111,0,0,27,13,6,0,0,0,89.91193,212.108,0,
265,134,723,8386,17,29,1083,0,0,10,4,1,0,0,0,35.618289999999995,218.036,0,
266,128,640,7849,9,23,681,0,0,4,2,1,0,0,0,27.781029999999998,204.07399999999998,0,
267,81,431,5682,4,7,146,0,0,2,1,0,0,0,0,8.29398,147.732,0,
268,130,555,6200,11,24,722,0,0,9,1,1,0,0,0,29.018859999999997,161.2,0,
269,238,1290,14201,60,85,6538,0,0,34,18,11,0,0,0,113.24494,369.226,0,
270,145,861,8969,36,48,3930,0,0,15,7,5,0,0,0,64.57589999999999,233.194,0,
271,78,442,5681,4,7,146,0,0,3,2,1,0,0,0,8.29398,147.706,0,
272,71,402,4528,5,7,150,0,0,3,2,0,0,0,0,8.304499999999999,117.728,0,
273,123,672,7665,22,32,1520,0,0,9,5,3,0,0,0,40.157599999999995,199.29,0,
274,88,461,5951,4,4,102,0,0,3,1,0,0,0,0,4.788259999999999,154.726,0,
275,125,639,7354,13,29,1202,0,0,13,2,2,0,0,0,35.931259999999995,191.20399999999998,0,
276,143,654,7661,13,23,1040,0,0,6,2,1,0,0,0,28.725199999999997,199.18599999999998,0,
277,189,858,10591,18,31,1182,0,0,9,3,1,0,0,0,38.138659999999994,275.366,0,
