run_id,steps,wall_us,ops,solver_us,pivots,solver_work,exact_pivots,exact_work,comparisons,flips_drawn,flips_refused,certified,certificate_failures,false_witnesses,cost_units,run_units,left_to_concrete,conceded
102,136,880,7995,76,27,1890,0,0,9,4,2,0,0,0,35.4807,207.87,0,
103,95,576,6143,7,6,226,0,0,2,1,0,0,0,0,7.3743799999999995,159.718,0,
104,80,559,4741,12,7,371,0,0,3,0,0,0,0,0,8.885729999999999,123.26599999999999,0,
105,183,959,10454,48,17,972,0,0,6,4,1,0,0,0,21.76636,271.804,0,
106,86,565,5534,6,10,311,0,0,1,1,0,0,0,0,12.11793,143.884,0,
107,185,986,9572,60,28,2372,0,0,9,3,0,0,0,0,37.87836,248.87199999999999,0,
108,127,778,7586,28,24,1192,0,0,6,5,1,0,0,0,30.254959999999997,197.236,0,
109,130,682,6667,5,9,442,0,0,3,0,0,0,0,0,11.332459999999998,173.34199999999998,0,
110,168,861,9561,24,12,996,0,0,4,4,3,0,0,0,16.179479999999998,248.58599999999998,0,
111,157,926,9463,16,30,1532,0,0,10,5,0,0,0,0,37.929159999999996,246.03799999999998,0,
112,142,853,7885,64,17,905,0,0,7,3,2,0,0,0,21.590149999999998,205.01,0,
113,106,752,5862,59,19,1410,0,0,5,3,1,0,0,0,25.1783,152.412,0,
114,65,437,3915,3,5,132,0,0,0,0,0,0,0,0,5.997159999999999,101.78999999999999,0,
115,221,1199,11986,54,29,1863,0,0,9,6,1,0,0,0,37.669689999999996,311.63599999999997,0,
116,113,537,5171,3,1,22,0,0,0,0,0,0,0,0,1.18786,134.446,0,
117,107,670,6264,61,13,570,0,0,4,3,2,0,0,0,16.189099999999996,162.864,0,
118,94,556,4879,8,8,548,0,0,4,3,0,0,0,0,10.48124,126.854,0,
119,107,637,5873,7,17,856,0,0,5,2,0,0,0,0,21.46128,152.69799999999998,0,
120,145,838,7821,59,20,1545,0,0,7,5,1,0,0,0,26.663349999999998,203.346,0,
121,107,636,6201,8,12,580,0,0,4,0,0,0,0,0,15.085399999999998,161.226,0,
122,216,1276,13206,54,46,2405,0,0,15,7,2,0,0,0,58.30515,343.356,0,
123,113,720,6774,22,15,699,0,0,4,3,1,0,0,0,18.78837,176.124,0,
124,81,533,5029,8,6,257,0,0,2,1,0,0,0,0,7.455909999999999,130.754,0,
