run_id,steps,wall_us,ops,solver_us,pivots,solver_work,exact_pivots,exact_work,comparisons,flips_drawn,flips_refused,certified,certificate_failures,false_witnesses,cost_units,run_units,left_to_concrete,conceded
76,225,2334,14855,335,81,22218,57,12210,97,47,31,16,0,0,161.53854,386.22999999999996,0,
77,394,6836,41448,954,246,36652,183,30637,377,192,111,81,0,1,448.44867,1077.648,0,
78,162,2029,13726,198,45,7221,40,6635,93,52,36,16,0,0,92.72583,356.876,0,
79,119,1849,11501,218,54,9048,40,5783,90,50,29,21,0,0,96.95192999999999,299.026,0,
80,110,1188,7705,99,21,2253,21,2343,41,23,14,9,0,0,42.609629999999996,200.32999999999998,0,
81,145,2024,12557,230,69,12635,52,8362,89,42,25,17,0,0,128.71236,326.48199999999997,0,
82,264,5121,26211,1335,153,66064,112,50476,226,110,71,39,0,0,410.5544,681.486,0,
83,277,3887,22032,710,168,75450,113,54206,163,83,51,32,0,0,439.75478,572.832,0,
84,301,4589,26857,753,134,65867,103,56014,222,106,65,41,0,1,405.61588,698.2819999999999,0,
85,3000,46973,257583,9939,1789,566893,1494,583659,2357,1137,604,533,0,0,4749.10791,6697.157999999999,0,
86,3000,134443,168138,13220,1207,3.718272e+06,832,3.305724e+06,1005,542,370,172,0,0,14599.928080000002,4371.588,501,cap
87,194,3371,17032,540,68,20831,66,19553,127,69,42,27,0,1,183.15697,442.832,0,
88,208,2811,16845,409,103,20122,73,16205,126,58,33,25,0,0,198.19011,437.96999999999997,0,
89,156,2113,13168,275,52,15099,47,10156,91,50,35,15,0,0,122.54509999999998,342.368,0,
90,312,5857,29271,1613,196,113882,138,48225,253,129,78,51,0,0,511.03651,761.0459999999999,0,
91,3000,44814,181399,20422,2553,3.992465e+06,2025,3.997362e+06,1354,688,373,315,0,0,18735.30776,4716.374,0,
92,3000,184003,193265,19140,1883,4.338194e+06,1020,3.99109e+06,1223,589,299,290,0,1,17670.19262,5024.889999999999,506,cap
93,304,5471,28868,992,177,51640,113,34756,253,128,79,49,0,3,364.81647999999996,750.568,0,
94,190,2851,15941,478,107,41189,58,13029,121,61,40,21,0,2,199.66228999999998,414.466,0,
95,463,13276,37800,4651,4202,1.301366e+06,77,31447,156,83,52,31,0,1,3718.0854900000004,982.8,179,limit
96,558,12591,51246,4903,387,458904,273,309682,453,232,125,107,0,2,1849.83338,1332.396,0,
97,524,9715,46068,2929,365,304997,226,215493,394,186,99,87,0,1,1356.8580499999998,1197.768,0,
98,144,1765,10678,208,46,9960,38,5241,69,37,25,12,0,0,90.51062999999999,277.628,0,
99,3000,181772,209565,16124,5215,967170,898,752969,1369,726,384,342,0,7,6634.29407,5448.69,583,limit
100,159,2469,13160,406,60,11812,55,10994,85,41,24,17,0,2,133.74238,342.15999999999997,0,
101,187,2385,15303,326,103,17790,65,15213,98,43,23,20,0,0,183.78939,397.878,0,
102,143,1691,11668,185,65,7237,43,5537,71,41,25,16,0,0,102.82696999999999,303.368,0,
103,117,1340,9350,118,25,3144,22,3618,53,33,23,10,0,0,50.06026,243.1,0,
104,100,1164,8294,74,18,1919,17,2138,51,25,19,6,0,0,35.719359999999995,215.64399999999998,0,
105,213,2099,14639,206,52,6913,37,6131,88,40,28,12,0,0,90.99986999999999,380.614,0,
106,92,1174,7848,79,23,1787,22,1746,47,18,10,8,0,0,42.577639999999995,204.048,0,
107,242,2966,19150,425,97,27914,78,20206,130,70,44,26,0,0,220.68329999999997,497.9,0,
108,133,1695,10284,254,58,15139,45,6991,63,34,25,9,0,0,114.88234999999999,267.384,0,
109,112,1245,8009,86,30,2914,25,2413,47,26,20,6,0,0,52.404709999999994,208.23399999999998,0,
110,168,1951,13060,205,54,6727,38,5038,84,43,31,12,0,0,89.9938,339.56,0,
111,117,1470,10228,128,41,3817,34,3084,63,38,29,9,0,0,70.67398,265.928,0,
112,174,2847,14383,421,49,9164,33,4356,62,27,16,11,0,0,83.0308,373.95799999999997,46,limit
113,150,2271,10519,662,4123,94709,18,1765,24,9,5,4,0,0,2111.6555700000004,273.49399999999997,53,limit
114,129,1357,8917,128,36,3637,35,3121,51,29,18,11,0,0,69.29389,231.84199999999998,0,
115,279,4583,24103,1261,158,139311,89,50947,190,104,74,30,0,0,474.62959,626.678,0,
116,123,1647,11340,154,37,5498,32,3908,74,37,26,11,0,0,70.64868,294.84,0,
117,119,1650,10376,171,50,6696,47,7433,68,34,24,10,0,0,104.51006999999998,269.776,0,
118,141,1775,12074,164,57,6264,44,5049,84,42,27,15,0,0,97.69339,313.924,0,
119,117,1468,9389,141,32,5783,32,5460,58,36,17,19,0,0,72.67174,244.11399999999998,0,
120,167,2224,14977,255,60,9359,49,8090,109,39,20,19,0,3,116.43032,389.402,0,
121,180,2618,15993,401,106,27756,83,16488,120,58,34,24,0,0,220.67952,415.818,0,
122,321,3290,22475,439,124,30663,88,13490,147,69,47,22,0,0,230.49704,584.35,0,
123,247,3067,19965,406,96,22046,71,13783,152,76,43,33,0,0,188.47757,519.09,0,
124,157,2334,14367,322,77,13343,61,11783,110,46,23,23,0,1,152.54703,373.542,0,
125,108,1490,9061,150,34,4710,22,4912,64,29,21,8,0,0,59.62236,235.58599999999998,0,
126,88,1030,7213,50,14,1446,14,1446,41,20,15,5,0,0,28.035259999999994,187.53799999999998,0,
127,201,11094,18307,5823,4197,1.345976e+06,76,20928,127,63,38,25,0,0,3739.53532,475.98199999999997,8,limit
128,148,1395,9474,113,21,2550,19,2342,52,23,14,9,0,0,40.69746,246.32399999999998,0,
129,194,2579,16431,347,88,20596,73,13434,117,64,41,23,0,0,184.2767,427.20599999999996,0,
130,108,1681,10415,181,34,4803,33,6534,78,35,21,14,0,1,76.42796,270.78999999999996,0,
131,152,2164,13617,282,78,15072,58,8027,102,53,22,31,0,0,141.79797,354.042,0,
132,126,1343,9825,94,32,3152,30,2335,56,30,17,13,0,0,59.088409999999996,255.45,0,
133,78,986,6859,51,17,1550,17,1550,40,17,10,7,0,0,33.2585,178.334,0,
134,137,1728,11552,161,47,4381,39,3576,78,30,20,10,0,0,81.15746,300.352,0,
135,125,1573,11207,151,48,6839,42,5680,74,37,27,10,0,0,93.46042,291.382,0,
136,152,1719,11879,186,46,6717,31,6391,72,29,14,15,0,1,81.79839,308.854,0,
137,135,1466,10392,122,39,4117,35,3961,62,33,21,12,0,0,73.50649,270.192,0,
138,126,1759,11397,190,44,7788,38,9381,83,35,22,13,0,0,97.87787,296.322,0,
139,221,2411,17123,293,64,16178,55,12520,112,53,34,19,0,0,144.82364,445.198,0,
140,121,1382,9988,110,37,4024,32,3270,57,28,16,12,0,1,67.23142,259.688,0,
141,291,2729,19354,262,95,13360,80,11239,109,42,31,11,0,0,181.22836999999998,503.20399999999995,0,
142,108,1594,10427,144,36,4807,33,4453,69,25,15,10,0,0,71.91765,271.102,0,
143,192,3087,18292,646,130,70969,72,20628,137,75,49,26,0,0,281.62505999999996,475.592,0,
144,169,2298,14549,287,93,14535,53,8881,101,51,35,16,0,0,144.94532999999998,378.274,0,
145,92,1380,8271,135,41,4677,34,4329,55,32,19,13,0,0,74.96312999999999,215.046,0,
146,90,1068,7683,53,17,1577,14,1496,45,22,17,5,0,0,29.758339999999997,199.75799999999998,0,
147,325,5157,28589,907,175,88284,121,48646,236,125,81,44,0,1,452.6691,743.314,0,
148,140,1604,10574,154,38,5502,37,6218,66,29,19,10,0,0,82.8577,274.924,0,
149,123,1839,11474,208,56,7965,42,7665,79,33,26,7,0,0,103.84164999999999,298.324,0,
